time,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2015-05-04 08:06:32.753 UTC,29043,5892643,3056,2717632,240,0,8914,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3798,96,0,0,0,0,0,0,0,0,0,0,0,0,0,135566350377588,15788,20000080,135566350319542,49,0,1225,1519,0,0,8,NaN,0,0,0,0,96,119173,0,97,0,1488,1488,0,0,112646,116400,204,2,0,116196,1044,0,0,2,0,0,0,0,0,1430701371318,3145728,0,0,0,0,49,1086,48,291,49,0,0,3,145,0,0,0,96,3,85304320,130,7604219,243,0,0,852403200,524,752738217,291,291,0,0,0,0,0,69,2041,598743080,1,0,0,0,0,0,0,122580,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:07:32.759 UTC,12695,5878823,2224,2720080,320,0,9023,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3817,96,0,0,0,0,0,0,0,0,0,0,0,0,0,135987257176027,15836,20000074,135987257117981,48,0,1200,1488,0,0,15,NaN,0,0,0,0,98,121654,0,96,0,1519,1519,0,0,114998,118825,203,0,0,118622,1067,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,48,1061,49,288,48,0,0,3,145,0,0,0,96,1,100913152,135,7546025,240,0,0,848343040,520,745965213,288,288,0,0,0,0,0,69,2079,150689952,2,0,0,0,0,0,0,125027,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:08:32.765 UTC,12695,5882391,2224,2723648,320,0,8877,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3771,97,0,0,0,0,0,0,0,0,0,0,0,0,0,136399574039939,15884,20000074,136399573981891,48,0,1200,1488,0,0,12,NaN,0,0,0,0,96,119181,0,96,0,1488,1488,0,0,112653,116400,195,2,0,116205,1053,0,0,2,0,0,0,0,0,1430701371318,3145728,0,0,0,0,48,1058,48,288,48,0,0,3,144,0,0,0,97,1,108812288,138,7644967,241,0,0,823654400,510,752138912,290,290,0,0,0,0,0,68,1916,626246896,1,0,0,0,0,0,0,122530,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:09:32.771 UTC,12935,5886431,2432,2727448,320,0,8887,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3781,98,0,0,0,0,0,0,0,0,0,0,0,0,0,136811890904007,15932,20000083,136811890845961,48,0,1200,1488,0,0,10,NaN,0,0,0,0,96,119183,0,97,0,1488,1488,0,0,112651,116400,198,1,0,116202,1054,0,0,1,0,0,0,0,0,1430701371318,3145728,0,0,0,0,48,1081,48,291,48,0,0,3,145,0,0,0,98,2,106357760,138,7546830,242,0,0,850595840,522,753162700,290,290,0,0,0,0,0,69,2031,473731656,1,0,0,0,0,0,0,122540,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:10:32.778 UTC,12935,5890351,2536,2731312,376,0,8887,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3771,96,0,0,0,0,0,0,0,0,0,0,0,0,0,137224207768195,15980,20000076,137224207710149,48,0,1200,1488,0,0,9,NaN,0,0,0,0,96,119170,0,96,0,1488,1488,0,0,112644,116400,206,2,0,116194,1042,0,0,2,0,0,0,0,0,1430701371318,3145728,0,0,0,0,48,1052,48,288,48,0,0,3,144,0,0,0,96,2,88368128,130,7545199,240,0,0,844173312,517,751674443,289,289,0,0,0,0,0,69,2080,671011840,2,0,0,0,0,0,0,122531,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:11:32.786 UTC,12695,5893295,2224,2734552,320,0,9044,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3833,96,0,0,0,0,0,0,0,0,0,0,0,0,0,137645114566706,16029,20000066,137645114508658,49,0,1225,1519,0,0,13,NaN,0,0,0,0,98,121656,0,97,0,1519,1519,0,0,114997,118825,202,2,0,118623,1068,0,0,2,0,0,0,0,0,1430701371318,3145728,0,0,0,0,49,1075,49,291,49,0,0,3,146,0,0,0,96,1,114460672,141,7702849,243,0,0,840081408,517,755323434,290,290,0,0,0,0,0,70,1949,406915688,2,0,0,0,0,0,0,125061,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:12:32.792 UTC,12695,5896895,2224,2738152,320,0,8873,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3772,96,0,0,0,0,0,0,0,0,0,0,0,0,0,138057431430741,16077,20000061,138057431372695,48,0,1200,1488,0,0,12,NaN,0,0,0,0,96,119184,0,96,0,1488,1488,0,0,112656,116400,192,0,0,116208,1056,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,48,1053,48,288,48,0,0,3,144,0,0,0,96,1,119813120,142,7547011,240,0,0,820490240,507,753748777,289,289,0,0,0,0,0,70,1970,167086776,1,0,0,0,0,0,0,122526,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:13:32.800 UTC,12695,5900391,2224,2741728,240,0,8894,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3774,100,0,0,0,0,0,0,0,0,0,0,0,0,0,138469748294691,16125,20000072,138469748236645,48,0,1200,1488,0,0,12,NaN,0,0,0,0,96,119159,0,96,0,1488,1488,0,0,112637,116400,220,5,0,116180,1031,0,0,5,0,0,0,0,0,1430701371318,3145728,0,0,0,0,48,1060,48,288,48,0,0,3,144,0,0,0,100,1,80920576,127,7543530,240,0,0,868385792,525,752157067,288,288,0,0,0,0,0,69,2010,264503792,2,0,0,0,0,0,0,122534,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:14:32.808 UTC,12695,5903887,2328,2745088,376,0,8883,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3773,96,0,0,0,0,0,0,0,0,0,0,0,0,0,138882065158383,16173,20000067,138882065100337,48,0,1200,1488,0,0,12,NaN,0,0,0,0,96,119176,0,96,0,1488,1488,0,0,112650,116400,197,3,0,116203,1048,0,0,3,0,0,0,0,0,1430701371318,3145728,0,0,0,0,48,1089,48,288,48,0,0,3,144,0,0,0,96,1,104486912,136,7546132,240,0,0,833115136,511,753138011,288,288,0,0,0,0,0,70,1873,234170080,2,0,0,0,0,0,0,122534,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:15:32.815 UTC,12471,5906447,2432,2748008,240,0,8883,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3780,99,0,0,0,0,0,0,0,0,0,0,0,0,0,139294382021642,16221,20000051,139294381963596,48,0,1200,1488,0,0,10,NaN,0,0,0,0,96,119181,0,97,0,1488,1488,0,0,112651,116400,200,1,0,116200,1052,0,0,1,0,0,0,0,0,1430701371318,3145728,0,0,0,0,48,1063,48,291,48,0,0,3,145,0,0,0,99,2,96787456,134,7545861,241,0,0,857573376,522,756655825,289,289,0,0,0,0,0,69,2034,484481736,1,0,0,0,0,0,0,122535,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:16:32.823 UTC,12471,5909183,2432,2750664,320,0,8898,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3776,98,0,0,0,0,0,0,0,0,0,0,0,0,0,139706698884736,16269,20000056,139706698826690,48,0,1200,1488,0,0,10,NaN,0,0,0,0,96,119158,0,96,0,1488,1488,0,0,112636,116400,218,4,0,116182,1030,0,0,4,0,0,0,0,0,1430701371318,3145728,0,0,0,0,48,1042,48,288,48,0,0,3,144,0,0,0,98,2,89042944,130,7543840,240,0,0,855861248,519,754816103,288,288,0,0,0,0,0,70,1871,266651672,2,0,0,0,0,0,0,122536,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:17:32.827 UTC,12695,5912799,2224,2754056,320,0,8872,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3760,94,0,0,0,0,0,0,0,0,0,0,0,0,0,140119015748706,16317,20000078,140119015690660,48,0,1200,1488,0,0,12,NaN,0,0,0,0,96,119164,0,95,0,1488,1488,0,0,112645,116400,207,0,0,116193,1037,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,48,1089,48,285,48,0,0,3,143,0,0,0,94,1,91762688,130,7545042,239,0,0,848904192,514,753046277,287,287,0,0,0,0,0,69,2046,436526984,2,0,0,0,0,0,0,122516,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:18:32.836 UTC,12695,5915735,2224,2756992,320,0,8879,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3770,98,0,0,0,0,0,0,0,0,0,0,0,0,0,140531332612081,16365,20000052,140531332554035,48,0,1200,1488,0,0,13,NaN,0,0,0,0,96,119170,0,96,0,1488,1488,0,0,112646,116400,206,2,0,116194,1042,0,0,2,0,0,0,0,0,1430701371318,3145728,0,0,0,0,48,1066,48,288,48,0,0,3,144,0,0,0,98,1,84028416,128,7545162,240,0,0,865783808,522,754024251,287,287,0,0,0,0,0,69,1957,328962840,1,0,0,0,0,0,0,122524,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:19:32.843 UTC,12935,5919079,2432,2760096,320,0,8719,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3715,102,0,0,0,0,0,0,0,0,0,0,0,0,0,140935059540824,16412,20000070,140935059482778,47,0,1175,1457,0,0,9,NaN,0,0,0,0,94,116699,0,95,0,1457,1457,0,0,110304,113975,195,9,0,113780,1031,0,0,9,0,0,0,0,0,1430701371318,3145728,0,0,0,0,47,1051,47,285,47,0,0,3,142,0,0,0,102,2,94606336,131,7389234,237,0,0,843164672,511,752234211,286,286,0,0,0,0,0,69,2041,323635680,1,0,0,0,0,0,0,120012,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:20:32.850 UTC,12935,5922255,2432,2763272,320,0,8879,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3768,96,0,0,0,0,0,0,0,0,0,0,0,0,0,141347376404419,16460,20000058,141347376346373,48,0,1200,1488,0,0,10,NaN,0,0,0,0,96,119170,0,96,0,1488,1488,0,0,112645,116400,206,1,0,116194,1042,0,0,1,0,0,0,0,0,1430701371318,3145728,0,0,0,0,48,1079,48,288,48,0,0,3,144,0,0,0,96,2,99963904,134,7545242,240,0,0,857222144,518,755751201,287,287,0,0,0,0,0,69,2021,541684256,1,0,0,0,0,0,0,122520,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:21:32.856 UTC,12935,5925407,2432,2766424,320,0,8884,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3775,96,0,0,0,0,0,0,0,0,0,0,0,0,0,141759693267916,16508,20000063,141759693209870,48,0,1200,1488,0,0,10,NaN,0,0,0,0,96,119172,0,96,0,1488,1488,0,0,112647,116400,204,0,0,116196,1044,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,48,1067,48,288,48,0,0,3,144,0,0,0,96,2,107972608,137,7545491,240,0,0,845116416,513,759273198,288,288,0,0,0,0,0,70,1898,312487992,2,0,0,0,0,0,0,122529,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:22:32.860 UTC,12695,5928103,2224,2769360,320,0,8887,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3768,95,0,0,0,0,0,0,0,0,0,0,0,0,0,142172010131475,16556,20000044,142172010073429,48,0,1200,1488,0,0,12,NaN,0,0,0,0,96,119157,0,95,0,1488,1488,0,0,112639,116400,214,3,0,116186,1030,0,0,3,0,0,0,0,0,1430701371318,3145728,0,0,0,0,48,1077,48,285,48,0,0,3,143,0,0,0,95,1,97575936,132,7543821,238,0,0,851379200,513,754911073,286,286,0,0,0,0,0,70,2030,276600736,2,0,0,0,0,0,0,122527,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:23:32.869 UTC,12695,5931127,2224,2772384,320,0,8873,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3769,96,0,0,0,0,0,0,0,0,0,0,0,0,0,142584326994983,16604,20000062,142584326936937,48,0,1200,1488,0,0,15,NaN,0,0,0,0,96,119176,0,96,0,1488,1488,0,0,112650,116400,200,0,0,116200,1048,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,48,1078,48,288,48,0,0,3,144,0,0,0,96,1,118765568,141,7447802,239,0,0,839237632,510,755778659,286,286,0,0,0,0,0,69,1815,304934608,2,0,0,0,0,0,0,122520,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:24:32.872 UTC,12935,5934935,2432,2775952,320,0,8711,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3709,96,0,0,0,0,0,0,0,0,0,0,0,0,0,142988053924146,16651,20000077,142988053866100,47,0,1175,1457,0,0,9,NaN,0,0,0,0,94,116704,0,95,0,1457,1457,0,0,110306,113975,190,2,0,113785,1036,0,1,3,0,0,0,0,0,1430701371318,3145728,0,0,0,0,47,1031,47,285,47,0,0,3,142,0,0,0,96,2,116271104,139,7488358,238,0,0,821822464,501,759359571,287,287,0,0,0,0,0,69,1949,413256080,2,0,0,0,0,0,0,120004,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:25:32.881 UTC,12695,5937879,2224,2779216,240,0,8879,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3755,96,0,0,0,0,0,0,0,0,0,0,0,0,0,143400370788009,16699,20000052,143400370729961,48,0,1200,1488,0,0,12,NaN,0,0,0,0,96,119144,0,95,0,1488,1488,0,0,112631,116400,227,2,0,116173,1017,0,0,2,0,0,0,0,0,1430701371318,3145728,0,0,0,0,48,1041,48,285,48,0,0,3,143,0,0,0,96,1,79440896,125,7542398,238,0,0,875578368,521,755023982,285,285,0,0,0,0,0,69,2224,626636536,2,0,0,0,0,0,0,122515,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:26:32.899 UTC,12935,5941519,2432,2782536,320,0,8715,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3705,96,0,0,0,0,0,0,0,0,0,0,0,0,0,143804097716991,16746,20000073,143804097658943,47,0,1175,1457,0,0,9,NaN,0,0,0,0,94,116688,0,95,0,1457,1457,0,0,110295,113975,206,1,0,113769,1020,0,0,1,0,0,0,0,0,1430701371318,3145728,0,0,0,0,47,1053,47,285,47,0,0,3,142,0,0,0,96,2,79540224,125,7388086,237,0,0,876743680,521,755984448,285,285,0,0,0,0,0,70,1903,178980160,1,0,0,0,0,0,0,119988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:27:32.907 UTC,12695,5944111,2224,2785448,240,0,8867,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3756,94,0,0,0,0,0,0,0,0,0,0,0,0,0,144216414580455,16794,20000075,144216414522409,48,0,1200,1488,0,0,12,NaN,0,0,0,0,96,119163,0,95,0,1488,1488,0,0,112644,116400,208,0,0,116192,1036,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,48,1081,48,285,48,0,0,3,143,0,0,0,94,1,92870656,130,7544489,238,0,0,853952512,512,756851006,285,285,0,0,0,0,0,70,2135,241135208,2,0,0,0,0,0,0,122511,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:28:32.913 UTC,12935,5947615,2432,2788632,320,0,8716,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3712,99,0,0,0,0,0,0,0,0,0,0,0,0,0,144620141509279,16841,20000065,144620141451233,47,0,1175,1457,0,0,10,NaN,0,0,0,0,94,116698,0,95,0,1457,1457,0,0,110302,113975,196,6,0,113779,1030,0,0,6,0,0,0,0,0,1430701371318,3145728,0,0,0,0,47,1048,47,285,47,0,0,3,142,0,0,0,99,2,98280448,132,7389142,237,0,0,854919168,512,755060293,284,284,0,0,0,0,0,69,2061,639885936,1,0,0,0,0,0,0,120005,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:29:32.921 UTC,35177,5972889,2224,2791664,320,0,8849,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3752,96,0,0,0,0,0,0,0,0,0,0,0,0,0,145032458372985,16889,20000072,145032458314939,48,0,1200,1488,0,0,8,NaN,0,0,0,0,96,118727,0,95,0,1457,1457,0,0,110297,113975,205,2,0,113770,1017,0,0,2,0,0,0,0,0,1430701371318,3145728,0,0,0,0,48,1085,48,285,48,0,0,3,143,0,0,0,96,1,109011968,136,7445969,237,0,0,839967744,506,755943431,284,284,0,0,0,0,0,70,2231,697339920,2,0,0,0,0,0,0,122091,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:30:32.928 UTC,12471,5953511,2432,2795072,240,0,8731,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3715,98,0,0,0,0,0,0,0,0,0,0,0,0,0,145436185301936,16936,20000067,145436185243890,47,0,1175,1457,0,0,10,NaN,0,0,0,0,94,117132,0,95,0,1488,1488,0,0,112649,116400,201,3,0,116199,1047,0,0,3,0,0,0,0,0,1430701371318,3145728,0,0,0,0,47,1062,47,285,47,0,0,3,142,0,0,0,98,2,101172224,133,7486879,237,0,0,854300672,511,759515494,285,285,0,0,0,0,0,70,1975,312019680,1,0,0,0,0,0,0,120410,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:31:32.934 UTC,12935,5957031,2432,2798048,320,0,8698,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,20,10,0,3695,94,0,0,0,0,0,0,0,0,0,0,0,0,0,145839912230757,16983,20000030,145839912172711,47,0,1175,1457,0,0,9,NaN,0,0,0,0,94,116690,0,94,0,1457,1457,0,0,110301,113975,199,0,0,113776,1023,0,0,0,0,0,0,0,0,1430701371318,3145728,0,0,0,0,47,1056,47,282,47,0,0,3,141,0,0,0,94,2,90646528,128,7388831,236,0,0,857917440,510,755075446,283,283,0,0,0,0,0,68,2077,555328608,2,0,0,0,0,0,0,119976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-04 08:32:32.938 UTC,12695,5959135,2224,2800472,240,0,8861,0,0.0,0,0,0,0,0,0,0,25,6,0,0,15,21,9,0,3758,94,0,0,0,0,0,0,0,0,0,0,0,0,0,146252229093809,17031,20000052,146252229035761,48,0,1200,1488,0,0,13,NaN,0,0,0,0,96,119176,0,95,0,1488,1488,0,0,112653,116400,195,1,0,116205,1049,0,0,1,0,0,0,0,0,1430701371318,3145728,0,0,0,0,48,1056,48,285,48,0,0,3,143,0,0,0,94,1,117378048,139,7546019,238,0,0,824308736,499,761186309,285,285,0,0,0,0,0,70,1674,168425752,2,0,0,0,0,0,0,122509,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
